sentence_id	sentence	sentence_domain	source
d5501906dc35b47b1488b941fe6d244a5ade86c0a3cd8287a47bbfe20f8819f5	Y en aquellos días descendieron de Jerusalem profetas á Antioquía.		Reina-Valera Antigua (RVA)
d551d96dca2197112a6f47bd676379298b96664fb3eff1687e01438fd4dd983b	En realidad, el Gobierno no otorga dinero directamente a las personas.		https://www.usa.gov/
d5536b8f6bbd2236b0b057a54d535fcd5db0480cab58674d94d37637827b1537	para que cuando yo llegare, no se hagan entonces colectas.		Reina-Valera Antigua (RVA)
d55fa3715ea0ecc6892dfc752775a75ba86ef05917528600941f89f35b83d3c2	Ara mesmo iba a minchar-me-lo yo, pero si quiers puedo acompanyar-te.		Autocita
d56e64fcfb5013e2d441c9b89eba285c40f76d729ac913f732139a19d6f9aa28	Entonces fué cumplido lo que se había dicho por el profeta Jeremías, que dijo:		Reina-Valera Antigua (RVA)
d572bd6bf9a40cb0dc8153ef8ce3ed8dc6d07de2850f929bf230ac0a03035db1	Y luego, dejadas sus redes, le siguieron.		Reina-Valera Antigua (RVA)
d574e4870e958980ec02cfd9d20aabb18736619dbe79d0d31defc700e9eb5c14	de todo lo visible y lo invisible.		order of mass
d57575e79b828be07b8cca0a56ffdff8b3f5fa46892c4ea32b1d9a078c2296e8	Pues habéis traído á estos hombres, sin ser sacrílegos ni blasfemadores de vuestra diosa.		Reina-Valera Antigua (RVA)
d57b6b252a93fd497fe559b48c901520e5422f73ecf5769fc436816de8bf87fe	Video: Visite al doctor		cdc.gov
d57d34fc7ccbed9abe17999249605eefa49ab6643f61064b24b2bc405f3f8f11	Así tampoco nadie conoció las cosas de Dios, sino el Espíritu de Dios.		Reina-Valera Antigua (RVA)
d5847ba26339c982e1378ac99e8bf10f0dbac9986c443e74e95b7f0cebcb96c1	Mas no mucho después dió en ella un viento repentino, que se llama Euroclidón.		Reina-Valera Antigua (RVA)
d584844971b3128879bef6d061317e581141cc8d62bd534a97a7c65972e8eae9	Por lo cual, no pudiendo esperar más, acordamos quedarnos solos en Atenas,		Reina-Valera Antigua (RVA)
d592efe4cd0af96e62b85dc5ac4d1c4df1dd7931ea2c03824bffe8d7c2e9e8d9	Vi entre los simples, Consideré entre los jóvenes, Un mancebo falto de entendimiento,		Reina-Valera Antigua (RVA)
d59d5d5bd70ef0c66c050a6cfc74cee19ab752b3015dc8c6a2b9d78fe9da8345	Si el clarin con su belico acento los convoca a lidiar con valor.		spanish national anthems https://www.lyricsondemand.com/
d5c2db2572f0d50aa67fddd842a1f66974aa8b1acd7b4a9652bb7a9c570e2604	Aun estando nosotros muertos en pecados, nos dió vida juntamente con Cristo;		Reina-Valera Antigua (RVA)
d5d40bb5b70056915c501f126363996a1e26bd3bc6e1fb5a71438ced258b76eb	Y no comuniquéis con las obras infructuosas de las tinieblas; sino antes bien redargüidlas.		Reina-Valera Antigua (RVA)
d5d4abbaa8f22c522861b8a8564da1f1d5fd31b8f8532a73b4a10a26fae461bc	Pies en una balanza		cdc.gov
d5d7d63dfaa7c9d935f62c59fa10fb5fa14ab5c023ecb1f645d8b8810d1ff945	Si no quieres quedarte en tierra, no bebas ni una gota de alcohol.		Self Citation
d5de09215f0917456e6847d4c9c0f04b7cf1ecafab90324af600b4a9d7f88928	millas  de		cdc.gov
d5e88bd3a68cbc30fcf8a5b649ffe60f10b81d022dd601aa6db9042e7096b794	Y puso las manos sobre ella; y luego se enderezó, y glorificaba á Dios.		Reina-Valera Antigua (RVA)
d5f186fe2caa67fc835791aa0484e248b2cdd9f520b8f84ef07091ff98e22f5a	La puerta da a la calle.		RAE
d5fde8d4af297ab0eab9cf37488efef7869537c82845db30dee0b61e77e05ba3	Aquellos polvos traen estos lodos.		proverbs https://foxhugh.com/spanish/104-spanish-proverbs-and-sayings/
d610d4e7c7c4100011acd4de44515c7cf9b20838a2b6532af1c6cb5df31227a1	Este es tu Dios que te hizo subir de Egipto; y cometieron grandes abominaciones;		Reina-Valera Antigua (RVA)
d6277b953f92aa85968935b4290cbfe4b2ad0a15bbfc071df60f96fe72efb180	Pecadores, limpiad las manos; y vosotros de doblado ánimo, purificad los corazones.		Reina-Valera Antigua (RVA)
d6281785aa133ad97bd91fcf505b627e75bb650d7f306d2453ffa511021954c8	George Washington, elegido unánimemente.		https://www.archives.gov/espanol/founding-docs/constitucion-faq
d63756279c6bfb691d4cd74f40d4ac292a8dc7d2a01c6a1ce1abb1c6dc3a63e2	Si otros tienen en vosotros esta potestad, ¿no más bien nosotros?		Reina-Valera Antigua (RVA)
d64547f53f69cedecbd9d806556ee3b08d079c078dc782fd7a14deb2fad3a797	Respetar los derechos extraños y apoyarse en la recta razón		spanish national anthems https://www.lyricsondemand.com/
d64c2c17528723e605b1e460e86887e90b55c1cf8f49e300971f5b31885e4145	Condoms Services Condones		cdc.gov
d654c9f70dd794aa7689624c27e4ce3f32adcd9e4f66c5776531f996eb89b6da	por ejemplo, agregue ocho gotas de lejía por cada galón de agua.		epa.gov
d655171fbf20f5544dd728a2332396fbeddcb7d2348970c952b9e627d77713ff	Cuídese de los estafadores que intentan ganar dinero ofreciendo falsas subvenciones del Gobierno,		https://www.usa.gov/
d667ab26de91853361a9d8d78bfc97faf92994c12715266930c70279117270dd	¿No me fundiste como leche, Y como un queso me cuajaste?		Reina-Valera Antigua (RVA)
d67890c62c79c81e069f0387f7c4dd8ed8bb2bdf6d5917e5cb3212a7bb6465ca	Comenzaron luego á saludarle: ¬Salve, Rey de los Judíos!		Reina-Valera Antigua (RVA)
d68700bb46d894548f050ffd10f4529ce835776d03842c590f448732190ab2f4	Se ve que tendremos elecciones pronto.		RAE
d68fd3ae864b141c729613c3caf38d9fb89233c0c4093516870885ac06079d90	Pues ha hecho conmigo buena obra.		Reina-Valera Antigua (RVA)
d69bb26f64b7d200cd457150266f23a27371ed2a8b3d97bbca30376f5ba09f22	Mira lo encumbrado de las estrellas, cuán elevadas están.		Reina-Valera Antigua (RVA)
d6a85196ef6ae313f0584586a096c6f3fdd31e7c19faa8df71354ba29be79f6e	No se pueden consentir istos estrapalucios, quiesto Rivera!		Autocita
d6ac0c94e39ccbd39d0e0388227e0b4a68904f993b5d086329a51b96cd317d91	Cánceres de vagina y de vulva		cdc.gov
d6b2269e41f6e94bc2e4624bdc0ff458401e0d21eb41031a3b83fc37732dbab7	La simple Mariposa		https://es.wikisource.org/wiki/Pr%C3%B3logo:_El_elefante_y_otros_animales
d6c91d61a3aef1429fc7a71e578de451b60c3481051f8591bb978d710bd693fc	información detallada sobre las vacunas recomendadas		cdc.gov
d6cc8f9287e5863922ded835bbe1ea5e09af6d329186e5e41daf675755f91b2b	Aguarda á Jehová; Esfuérzate, y aliéntese tu corazón: Sí, espera á Jehová.		Reina-Valera Antigua (RVA)
d6d2fd789af53d2aea36005359273e9367c156734617f3c11c58bcbc943b5ffa	Jesús les dice: ¿Creéis que puedo hacer esto?		Reina-Valera Antigua (RVA)
d6dd8d8cbaf7dc7284bd4a3ded6914dd9ceb8801aad084e4bcba1dfacbc77d60	Y todos en Moisés fueron bautizados en la nube y en la mar;		Reina-Valera Antigua (RVA)
d6e3c37da028901e87188f2c1e8609fd0ac995d9a9c6adf6c0233a496f6f5e3b	Cierto, también de los Gentiles.		Reina-Valera Antigua (RVA)
d6eb191f830f6e27595c3558c0a81490be02a5e89eec8ff8d46c9011cb6b61e8	Medios Para Solicitar Expedientes Militares		https://www.archives.gov/espanol
d6ec380da5a82e760730f7bd471b0ba6148bfce1d4a4c26d707bf61f1c3aba76	Empero á cada uno le es dada manifestación del Espíritu para provecho.		Reina-Valera Antigua (RVA)
d6f1b53e95eed02faa05d42352c75b17b22c5bfdc6a03f417b42a649647e3a7d	Andad en sabiduría para con los extraños, redimiendo el tiempo.		Reina-Valera Antigua (RVA)
d70177e0bdcdc41d30238149bc4f79d80b6fe6ba77efd703482c56c0fc7ca30a	Ni seáis llamados maestros; porque uno es vuestro Maestro, el Cristo.		Reina-Valera Antigua (RVA)
d707e4513a4d7e048acdfc44d93038a767d2e0403b3256bbd9d0a8f397800d9b	También ella, como robador, acecha, Y multiplica entre los hombres los prevaricadores.		Reina-Valera Antigua (RVA)
d708afd86baaaf92e0ca362b972e9e64eaf7c45c18f85974bfd2d9b117cf47d9	Hay que dejar tiempo para el esparcimiento.		proverbs https://foxhugh.com/spanish/104-spanish-proverbs-and-sayings/
d70b1b7c31adf09ff1c3f9d570a1b92e1158790dc329767f74ef2477fe8b96b9	¿Pues de qué sirve la ley?		Reina-Valera Antigua (RVA)
d70b54c180ff5d648a46381e19be71ab5c9a993c0f6063c3152b54d159534f3c	Y Judas engendró de Thamar á Phares y á Zara:		Reina-Valera Antigua (RVA)
d711c2f120ad17f187e9d36d72649d0a7ee97f2a3ad6f61c9fc6766155cd258f	De cierto os digo que todo esto vendrá sobre esta generación.		Reina-Valera Antigua (RVA)
d71e2575243b1db1e1c8b03401ea69a7ce2aa0ae0eed07a6fbc66755a5c2ac30	Viajes dentro Estados Unidos		https://www.usa.gov/coronavirus
d7369219fe20b9af6671d2f89e866b74a233e7613efb79a2dc9f0cd0287d70d7	Todos: Señor, darte prisa en socorrerme.		order of mass
d73813fed8dbf83ee616e07f475416ca0ca73932b70bec966ffed4d3765d00e7	¿Dondé pues está la jactancia? Es excluída.		Reina-Valera Antigua (RVA)
d7585a0a9a28a40152b636af0fdddbcf0ac124b52be4528b9eeadb8786c88e7a	Sexta dosis once o doce años		cdc.gov
d76a6ded573f7c1d1baf64732c4f396a993314ba6115db0c639b0f72d57bc34a	Estudió de memoria		https://es.wikisource.org/wiki/Pr%C3%B3logo:_El_elefante_y_otros_animales
d77061ba9f19ead19e02b3c0a75ef42814a7b0afb1afaec9e3329ce455970440	como no teniendo nada, mas poseyéndolo todo.		Reina-Valera Antigua (RVA)
d7747d74d178cdbf0340072ecd103ba524c2dd33a4c64807b25c602325c37623	Ya teniba una buena pastura.		Autocita
d7797084fc36b3928e09a892a656b759ec8c1f1a031703a2dbbe3fe10e1e8a3f	Hermanos, orad por nosotros.		Reina-Valera Antigua (RVA)
d7799c5bf541111ef967cb35592281914daa6bc1a1ec5260b7d507a64320f736	Después de él, Pedaía hijo de Pharos.		Reina-Valera Antigua (RVA)
d782e049a199e810d2fe986beb393c2f7317542fb11b53b88e65a1900fb34783	, que se le fue dada al Departamento de Estado mucho después de su firma.		https://www.archives.gov/espanol/la-proclamacion-de-emancipacion
d78d7438ecd9083e03605e45d05dd0e73809428c7f0ab9d09689d1c30e19c850	Nuestro brío nos dió libertad;		spanish national anthems https://www.lyricsondemand.com/
d7b004e1ef29e3de362066db730e13ef71c89aec206f80c9cef6f4794918a7c5	El tiempo me dará la razón.		Dominio público, lenguaje común.
d7b9677b170ef44f6899a582088f55041379e807247f9a8988d9a5810bd7cae5	Y á la postre de todos murió también la mujer.		Reina-Valera Antigua (RVA)
d7c04c7b232c9c871877a090a00150acb4e1be02019740260d0d371b55ce1f7c	¿Luego la ley es contra las promesas de Dios?		Reina-Valera Antigua (RVA)
d7c069c30999e958bb6798cc68b5f72467540da6f5a3e8596c84caa88b2d41b6	Como habló á nuestros padres A Abraham y á su simiente para siempre.		Reina-Valera Antigua (RVA)
d7c89ba0fa9d04b4a5226135338aed5ed7f9c58756ebbc960057c71c68a6651a	Y estando prestos para castigar toda desobediencia, cuando vuestra obediencia fuere cumplida.		Reina-Valera Antigua (RVA)
d7d274b436a8241b3f2b20345f9f14423f9440aa9c0b2e29134af6e99c72cc56	Pasaporte estadounidense		https://www.usa.gov/coronavirus
d7d79bf3ce62af2d3e3f188d3ee4e511ced1f029f73bc84817c3bb99ac6a9b7b	¿Por qué te abates, oh alma mía, Y te conturbas en mí?		Reina-Valera Antigua (RVA)
d7e2c10fa9f57cff5e4ab17e0c64c82748bc846479d3d82d063576dc945e8fe0	Por tanto procuramos también, ó ausentes, ó presentes, serle agradables:		Reina-Valera Antigua (RVA)
d7e47717099370593ff23f8125be3b726d85f7e5618cc66622819e52abc367f9	Os escribo á vosotros, mancebos, porque habéis vencido al maligno.		Reina-Valera Antigua (RVA)
d7e5ab3482fa9f195d67dfd78f11c489a30e5976f14a53d01d80f5b26e71c31e	Entonces la moza venía así al rey		Reina-Valera Antigua (RVA)
d7e65039d07c8cb20fb424b5a53f9c8baf0c5e4f7f807be9b82583e40fc6d3c6	¿y cómo oirán sin haber quien les predique?		Reina-Valera Antigua (RVA)
d7e6d35eaab9bed2b67fd2329489d492a245de855dc9b6a09904ee61b36e7d2a	Recogió sus redes remando río arriba.		Autocita. frase para practicar la r.
d7e7900b79fe0501cb42f8a0e23c01f4e2403e362543674615a1b075e98dc959	Los corderos para tus vestidos, Y los cabritos para el precio del campo:		Reina-Valera Antigua (RVA)
d7eae513c6ee8320cdcab9690140b960ae727d9c608596749ba217866b57a9c8	Y así Pablo se salió de en medio de ellos.		Reina-Valera Antigua (RVA)
d7ecc5b22572aa4bb1f2fc28ba2cafc0694b9adc68660e0e59aa2675d053731f	Lo que aprendisteis y recibisteis y oísteis y visteis en mí, esto haced;		Reina-Valera Antigua (RVA)
d7ee4d299d16eec699d2b3539f631c3121af6a6ffdfabad4c6219c7943c87f1c	Y recibid á los unos en piedad, discerniendo:		Reina-Valera Antigua (RVA)
d7f5795d30e040efe7427f2e1327674a8bef40d958b339e4fee0e282d11e143c	Quien las siente, se culpa;		https://es.wikisource.org/wiki/Pr%C3%B3logo:_El_elefante_y_otros_animales
d7fb3d700eef16dc934b6eb6dafaf8bfdf409c96f9b5db6626a1c1786321c6ab	Siento preocupación		cdc.gov
d8086f267cae92e787903ad100d9820a0bb28316d245d802b8923947dab50cf6	Entonces Saulo se levantó de tierra, y abriendo los ojos, no veía á nadie:		Reina-Valera Antigua (RVA)
d81ec6817355d800e354432d7d38b0368d7c8d72e80e32bf060ab4f33973a268	Todo árbol que no lleva buen fruto, córtase y échase en el fuego.		Reina-Valera Antigua (RVA)
d83f8a472f776bb823e1b849aaaa7d7cb023644d26643af331a929ec528f195b	Cuatro días ha que á esta hora yo estaba ayuno;		Reina-Valera Antigua (RVA)
d840688a2ae961239014857b7bac2b13ea621b0bff60f1bd2aad4d9ad58ac9a0	Junto á ellos restauró Sadoc hijo de Baana.		Reina-Valera Antigua (RVA)
d84bbc72c27acab760996c6a2b4f732b86384c50be82ca9fedc6b74699654baf	A chillidos de marrano, oídos de carnicero		https://www.poliglota.org/post/refranes-mexicanos
d85628283cd8ac5411e9b528855c335ebfbb335fae46bd2da8d4fb7d59c2f3c1	Mas interviniendo el tribuno Lisias, con grande violencia le quitó de nuestras manos,		Reina-Valera Antigua (RVA)
d85fa29258a0948f6160356f9736e20325b629e6e2a1c42739441cbe7169088a	Dios Padre todopoderoso.		order of mass
d869e6763abadaf6b73521f31ad7969b196f320a7cb5d1f05acb266061bec685	Los animales salvajes, especialmente las hembras con crías, son imprevisibles.		nps.gov
d87db78aaff2c6e2435c0d964345678f55ca61489fde24d94f2d220d71af640b	Y él insolente Mono		https://es.wikisource.org/wiki/Pr%C3%B3logo:_El_elefante_y_otros_animales
d88ef38078052ace260a223799561f000582d595ed64d2f744e063d970e94738	Asinas, tot el queso será pa tu.		Autocita
d89076fac14b54dc472f263f08029f6188c17f613ccc2b2042db388873419462	Y ahora yo soy su canción, Y he sido hecho su refrán.		Reina-Valera Antigua (RVA)
d893470f394fdd67f226d084ae90a81650d4fff82fc66b2da5d89d03e8c15ff6	Porque todos vosotros sois hijos de luz, é hijos del día;		Reina-Valera Antigua (RVA)
d89835d0faef10ba86a9c09982b60e792b6666d5ebc0ed1e8f3ffbafc5835241	Entonces habló Jesús á las gentes y á sus discípulos,		Reina-Valera Antigua (RVA)
d8a8eece1c6922db4dab7109538fa6cf69f7abd0e931b551bbac413f1a6e50d3	Echa primero la viga de tu ojo.		Reina-Valera Antigua (RVA)
d8b5b2abd58ee7500f5e379737be2dae426094337f851c641c0d72beb86e3cee	Si nosotros os sembramos lo espiritual, ¿es gran cosa si segáremos lo vuestro carnal?		Reina-Valera Antigua (RVA)
d8bb9f123ac1f05b2af8c7c41f9d923eea1996ede65208a94dafb4576ec2e9b3	El que hace caso del día, háce lo para el Señor:		Reina-Valera Antigua (RVA)
d8c38722c5635f80c17ba995d9003491495459fc65de0208a1022830fa8f478d	porque lo que alguno ve, ¿á qué esperarlo?		Reina-Valera Antigua (RVA)
d8c662c51fa1ab7ba213d91f13dc16b269adf6d542047843f690d3f7da8739a0	El que prende á los sabios en la astucia de ellos.		Reina-Valera Antigua (RVA)
d8d129a91144f9fea736919ba0893e9091187ade7273fbdfc568bffcf548e5c2	Y al tercer día nosotros con nuestras manos arrojamos los aparejos de la nave.		Reina-Valera Antigua (RVA)
d8d2a21907127978c538cd3c5c28ccae58efb7d47603d6370e63eb86f20989a1	y si estuviere en pecados, le serán perdonados.		Reina-Valera Antigua (RVA)
d8d45e5a424252dbb974185e0221cc2206ae2582262f358c956da02d6769dde8	Empero el espiritual juzga todas las cosas; mas él no es juzgado de nadie.		Reina-Valera Antigua (RVA)
d8e9313dc44e6e718b0f239615efbc5268efe9f0a2cccea25e21e27f52d9cf6e	¿Tendrá el mismo seguro médico que tenía mientras trabajaba? ¿Cambiará su cobertura?		https://www.usa.gov/
d8f26e3e7690a2fd4491e75a4be13221f9786470511f0492dbae29caaba2ff03	La raboseta s'esvolutaba per terra mirand de sultar-se.		Autocita
d8feff32bc0f719734f0196d36265e43378f36844c740f9796b3fe103d148d38	Cómo empezar		cdc.gov
d90230f21874fc6120fb73f3031fba01963fb6bf5456067c3e45c8f7b30f2b48	Entonces Pilato, convocando los príncipes de los sacerdotes, y los magistrados, y el pueblo,		Reina-Valera Antigua (RVA)
d90994798c295ba2e0e06ad70f28f3f27936109d1ee045e40ca951dc9ed9fd07	No temáis, manada pequeña; porque al Padre ha placido daros el reino.		Reina-Valera Antigua (RVA)
d90c074ce8ed0a131497dd9365bdd3db8068f652ac2ab8701b1fa2145f6be7b0	Por cuanto así se apartaron de él, Y no consideraron todos sus caminos;		Reina-Valera Antigua (RVA)
d921a73ad6e03622d78d149ec6e3d5f10492540355d96ba7494506cf2bcbf1f2	diferentes maneras		cdc.gov
d9260708b566aa80190fce4875896605a627339c5ab1097922403ca35e79e624	hola enviar esta traducción	agriculture_food	asd
d92817d43b9e780ccfee934edb261c6cc8fcf994969aa56e45420eaff69871e2	Considera atentamente el aspecto de tus ovejas; Pon tu corazón á tus rebaños:		Reina-Valera Antigua (RVA)
d92ce3eee8c5a22d63e0942eee451d16350dfb7db3c4d1d06a158c3f40f8e05a	Y exhibirá tu justicia como la luz, Y tus derechos como el medio día.		Reina-Valera Antigua (RVA)
d9301135156473ffc0dbb82da8bdcbf29fb853cd6a94407cbc4ad261918c96ee	Y le preguntaba con muchas palabras; mas él nada le respondió:		Reina-Valera Antigua (RVA)
d930baea7dcffec87dfd465ac6e103e311e02e000fdb304cf747367fb68e6f25	La prevención		cdc.gov
d95b66e571acac4d7f552cc8d8b8b5e979f1d6c1024290fdb50a5b70d0cc4b16	Los cuales se holgaron, y concertaron de darle dinero.		Reina-Valera Antigua (RVA)
d95bfe7b934ab46afe5d2a867664868be162e48164902fd0f93937e2893c33d9	Sus caminos son caminos deleitosos, Y todas sus veredas paz.		Reina-Valera Antigua (RVA)
d95ebd0f4d78b0075c58655317e0b9a8ff7c0b94ba9b2fc122cb8e801fb41405	Abominando estuvo		https://es.wikisource.org/wiki/Pr%C3%B3logo:_El_elefante_y_otros_animales
d95f1900199a923571a9bc8e34658fff24a5717e0f871d8963295da67956b3ad	Que dijeron: Por nuestra lengua prevaleceremos; Nuestros labios están con nosotros:		Reina-Valera Antigua (RVA)
d969713f910c1f8e921d6f9557bf5e9afa934666507fff4a3423d15f5be579ce	Ya estáis hartos, ya estáis ricos, sin nosotros reináis;		Reina-Valera Antigua (RVA)
d971552b906dfe348e8da0a3af9b6466aad8fc616d623410f9a6163c840f9711	Porque de él, y por él, y en él, son todas las cosas.		Reina-Valera Antigua (RVA)
d971d3f8f8b40391b923d2837ab2fb27e73a603d2a2f46921d02b09dc7a07804	Todos: Amén.		order of mass
d974ed27971c9067c1a8da3667d176e1d33e6fdf6575808aa199cd0cb5e4705e	¿Y cómo será limpio el que nace de mujer?		Reina-Valera Antigua (RVA)
d97a8715b285df1776cebc484acd50d95ffff0c9bdf76115c283d4843a58c1ee	Pudriéronse, corrompiéronse mis llagas, A causa de mi locura.		Reina-Valera Antigua (RVA)
d97f8fa577c78bb6366026b4f5d435a1ad57ee0a99cdb6a53705751be9f9e49e	Un hombre enemigo ha hecho esto.		Reina-Valera Antigua (RVA)
d9819c2b4eb35b225a7d99291e2d138b05b180121e05f71516f428844e3a2640	Verán sus ojos su quebranto, Y beberá de la ira del Todopoderoso.		Reina-Valera Antigua (RVA)
d99568f5fc97cc6be4e7038633bd4605aae514eb9bd0064128e7c37c733d303c	Por lo cual, os decimos esto en palabra del Señor:		Reina-Valera Antigua (RVA)
d995fb75910c4252d9eaf0d587caac49201f6a5e2a0d582c0bd502e44985847d	Allí cayeron los obradores de iniquidad; Fueron rempujados, y no pudieron levantarse.		Reina-Valera Antigua (RVA)
d99831fa2d95dea71725affb6c7e96d3da4c3afbeb75b19ba32be8f8e6256ab2	Esdras escriba, delante de ellos.		Reina-Valera Antigua (RVA)
d99a8e936e6eb9cfa8e29650d3cc580c29c2cbc009b562f56f1152b36e2096ff	Infección de las articulaciones		cdc.gov
d9b04edcd6c3f9fd9db070e5a9a619b4f81b4f8e9aff479c800d35e936763e87	Cómo protegerse del robo de identidad y qué hacer si le sucede.		https://www.usa.gov/
d9c13827571b5618a7b52c48d915b77be005491c5fbc8a975c7bf28bc905438d	No se permite acampar fuera de las áreas de acampar designadas.		nps.gov
d9e1a59965235d435a8e09174c37a2b898e8f782afaad325854448e9173ec015	¿Cortarás tú con cuchillo su cuero, O con asta de pescadores su cabeza?		Reina-Valera Antigua (RVA)
d9e48652c13f6ead94b2c6b77834329e6d44b5b35d23dd55ba635d6cbf6cd87b	Asperand que me dé fuerzas pa acudir a la cita con ixa moceta.		Autocita
d9f1a2a70a1aa3a4bee6241e6637fb5e02ce7561b1eb028cecf5594970c36e1b	Sepa tambien que tódas		https://es.wikisource.org/wiki/Pr%C3%B3logo:_El_elefante_y_otros_animales
d9f6e90437ea23fdd078f9a61c1f22e748b9d0e5561878b381373578605d6fd0	Si mi tierra clama contra mí, Y lloran todos sus surcos;		Reina-Valera Antigua (RVA)
d9f89d6cd9268dcc196f42057efb9ae477c1111ae45bc541f4f62cddc14754fc	y es eficaz para prevenir esta enfermedad		cdc.gov
d9fc878c0f1c323c9bdc066ed97fa7169aba1f4960d54d084162cc4b3ec22e20	Y otros, tentando, pedían de él señal del cielo.		Reina-Valera Antigua (RVA)
da014d415617e6d8893485d327a4c8da88e18a23ed8f60419a93abf06031f712	En vez de estar donando cosas deberías ponerte a tragar	general	Autocita
da08234709a06eee552d31c9e455758ed34fca0b7aee88c634844f16bc141cc0	y vuestro ejemplo ha estimulado á muchos.		Reina-Valera Antigua (RVA)
da0d658641607b46c5e1dd7b7165c88e473dab54a0e621f9863044ff90a4bd8e	libre al viento tu hermosa bandera a vencer o a morir llamará.		spanish national anthems https://www.lyricsondemand.com/
da0fefdc29a13355a1e4fddce7b8824e83c918a5855a1f7985b1d4a232bb7980	El  es un oxidante muy potente.		epa.gov
da13ec774c70a6982aba012d7aec19818041db50545fc905273afcee7d3df634	El Gusano de seda y la Araña		https://es.wikisource.org/wiki/El_gusano_de_seda_y_la_ara%C3%B1a
da171e082e0ce558b86fb2b233ea09af187269e7ceddb766ff77808f1fe396b6	El ceceo y el seseo distinguen a hispanohablantes de distintas zonas geográficas		Autocita 
da19d8de1889d5c7e98394ae5fd90367ebe966b4bea8a38998d7a89ab478a152	Jolastuz ikastea aukera bat da.		Geografia eta historia DBH3 sm
da2f0a4a1803a018aba10b440bfb91dda5746ebe5bcecb5b57797f8d5fae3326	Medios y colaboradores		https://www.usa.gov/coronavirus
da394894dfc57e6edc9d06d36482cc899646ebe4e81bb4373c54f2ed1d5cd702	Tengannos los hombres por ministros de Cristo, y dispensadores de los misterios de Dios.		Reina-Valera Antigua (RVA)
da50a0cb97927e92b693f208c0bdb2c19f33704f8b783f4f8f3671bb0e39897b	¿Alcanzarás tú el rastro de Dios? ¿Llegarás tú á la perfección del Todopoderoso?		Reina-Valera Antigua (RVA)
da58a2b30ef5cd7c475ace81e604dbce5939b871a965ec23968eba64f304d1ee	Porque todos sois hijos de Dios por la fe en Cristo Jesús.		Reina-Valera Antigua (RVA)
da5964a32219c7458c18fc205027461929e7f28a183a1427a556902a7bc35102	Y eso? Hace feo.		me
da6d98d59db56c4e1891250894792035a04452c06ef86e7667478d7273fb2f7e	El escarnecedor no ama al que le reprende; Ni se allega á los sabios.		Reina-Valera Antigua (RVA)
da72e6bdad3e494292d17a7fee7411d00dbf353a1202f69298b517373211e9a2	¿han de resucitar de los montones del polvo las piedras que fueron quemadas?		Reina-Valera Antigua (RVA)
da8ad3df3caca4294611c45bdbe39bdf225689869f2a1d12d28f52207a27ec2c	Y apedrearon á Esteban, invocando él y diciendo: Señor Jesús, recibe mi espíritu.		Reina-Valera Antigua (RVA)
da93108ef6ede290cfcd7a6a35ff23cba1e44cf8adee705c1db9799f4a050cfe	Entérese de otras familias		https://www.energystar.gov/
daa2e37a1b5f37842b9de520a427a05f7f84efa1bfa81dafc32027de1cae9332	Es maravillosa la lluvia en las Antillas		Autocita 
daac2c09a4d03df29dbff5a27ab6e63c5b9ed6082f4f8ad9d51184379c1ac3be	Instagram		cdc.gov
dabbb7c1a0f4c5694dce73bc17875fac401afae04eae6ffe0426059885d7d27f	Y naciéronle siete hijos y tres hijas.		Reina-Valera Antigua (RVA)
dacf737fca06a93509422904e1aca5e534c4469d6e2ef085ba59d85fc71825b5	Los hijos de tu hermana elegida te saludan.		Reina-Valera Antigua (RVA)
dadb55f7311ad04114eb4b979ecea7265ea9b982b82f7c38b6fe9476c4af20c2	Las primeras diez enmiendas de la Constitución.		https://www.archives.gov/espanol/founding-docs/constitucion-faq
dadc50d3c1662603a39d5fa937d5e2a4f0829dffe45ab9d2f84ed97cea01d9b1	ya sea al rey, como á superior,		Reina-Valera Antigua (RVA)
daf153de384041aa057f8a836b3550e834ce7cca923ea95a0bb844f9aa5fae61	Todo esto me hace sentir en paz y en armonía con el mundo.		https://hf.co/datasets/nyuuzyou/chatgpt-in-russia-qa
daf83e18b6fc671626e985fa475a4c4cd076051109b21ac6d2e6862b5ccda331	Y las primeras sillas en las sinagogas, y los primeros asientos en las cenas;		Reina-Valera Antigua (RVA)
db083391615a093857b7a5d2b219c04c6b965bde8f57bbfdc052d3aa1d8f8277	Seguid la caridad; y procurad los dones espirituales, mas sobre todo que profeticéis.		Reina-Valera Antigua (RVA)
db0a48df1d45fc5365dbfe97d58af550b16d2df29fe63b36607293887ceb561f	Y mira per dentro, qué decorau mes raixoso...		Autocita
db14c0807e29842e5506cbe1eea95c87fc3c4af704982ecaf52f9ef9835e642c	Ye el fillo d'el contratista, que ha tornau de la capital.		Autocita
db170bfc6cea9c8e5473b0e18e5d5b35643e8632456f5fc96ddb032da0e395b7	Y el que guarda sus mandamientos, está en él, y él en él.		Reina-Valera Antigua (RVA)
db1999110dd0d239e1e43f0651c7ccdf6921dea8baf270d38f8674cf6bc1e92c	pero últimamente hemos pasado por tiempos		cdc.gov
db2269d62a82a8e1f763f3322fc925a2b2bdf14284237d3c609e6552a8909b0d	Porque no digáis: Nosotros hemos hallado sabiduría: Lanzólo Dios, no el hombre.		Reina-Valera Antigua (RVA)
