sentence_id	sentence	locale	reason
4759a3ca682b9bd9b8f3eac53f7452e753480a0caf3176af821382d82cf84510	Para la regresó pero solo como miembro del cuerpo de baile.	es	 Regresó pero solo como miembro del cuerpo de baile.
4788a973ea88090400a3500a5f087e0aae85212bfd2ad97355f1b4ce856163be	Entre las ciudades vecinas se encuentran Port-en-Bessin y Courseulles-sur-Mer.	es	difficult-pronounce
4759a17668fe4aaae0b9b6aae252b922909b27a7593a5b50ba8b6698e6b35077	Peter McLaughlin.	es	different-language
4771869a291096fcc8365f4f8bbabdfad10eff3778a1e9ca40c8ce4b49d98634	Estos hogares reciben se mantienen en gran parte gracias a la ayuda estatal.	es	Estos hogares reciben y se mantienen en gran parte gracias a la ayuda estatal
478d6b23985b503aaacc66399e5b43d86d519e16cbae64c085edf9ff9137d06f	De acuerdo con Gabriela González, curadora en jefe del museo, Jardín de invierno.	es	De acuerdo con Gabriela González, cuidadora en jefe del museo, Jardín de invierno.
477751dcaf219fffbfcaf1d5060e3d9576e8b55d4be2a1dca6a939859d217770	Se encuentro localizado al norte de la ciudad de Pachuca de Soto.	es	grammar-or-spelling
47a76bf8fa6c24e957074f78428fd8fc6c9ab8fb02d20989cb63927164dd2749	Según su Presidente, Josep Borrell, había habido un gran número víctimas en Londres.	es	grammar-or-spelling
475b350fefa983705a5674d8a209a3b22f0135f9c07536a1c30fef7ee661f86f	Los dos tribunas principales del recinto están cubiertas.	es	grammar-or-spelling
4728b86d1c523a97c39a4ec8582e33cc8df2889e8a63c46d1781f29152060e70	Takuma Tsuda	es	different-language
47ebbd7fe5d38d17dbe00f7a5056e2f200daa7edc4e5f196f3fba501c60b8f8d	Estudió en la Soborna y en Instituto Católico de París.	es	Sorbona

47cc184a69998510a2ceef0a917f1ebea8a84172a143f7d1ab6ea472488fc07f	Peters de Lewiston, Maine.	es	different-language
47f4eaf23aa9b638fae3eda9ef1a1a3ac54db382e87460905da08a9e2e7e1ffa	Estudiaba Ciencias Económicas y trabajaba en en un banco.	es	grammar-or-spelling
46b8d58fe58f09508ae70c13a02e2d3fd2adfa4b8ad3c99b191f145a15e3c3b7	Se pueden poner en el exterior como los "Cymbidium" para forzar la floración.	es	grammar-or-spelling
480e53f087f4d811536b60d2cb60caa42df77f7bb298dcecd18a3fa72b17700a	Actualmente se desempeña en el Al-Wahda, equipo que limita en la Premier League Siria.	es	different-language
4771869a291096fcc8365f4f8bbabdfad10eff3778a1e9ca40c8ce4b49d98634	Estos hogares reciben se mantienen en gran parte gracias a la ayuda estatal.	es	grammar-or-spelling
48151befefe14ddce1c73f833c47ca642b9e6ce4e697020ee22803783c9ec905	Puede que fuera la más influyente de todas era la irlandesa.	es	grammar-or-spelling
482f380341d0d6d0a357d92abfd69ae6909435849b57da9c223cd18f4214815b	Takumi Murakami	es	different-language
481298d2db5ebaf11ab88e021120ac035a5c87297335eb437a3c32819fb8e3e6	Se graduó de de la Overton High School.	es	different-language
475b350fefa983705a5674d8a209a3b22f0135f9c07536a1c30fef7ee661f86f	Los dos tribunas principales del recinto están cubiertas.	es	grammar-or-spelling
48a4968dd77fc906bcb823389457881ab0f5b7eb37fa7a7d6dd728be9d699de2	Juan D. Perón se encuentra otro conjunto de edificios de importancia.	es	grammar-or-spelling
48abe156f2f316288dc4aeb153e40cdbc4cc7b5f9c5d3c722d9f2067b4bbc2c7	Come organismos bentónicos y detritus.	es	different-language
48ebd8871522b4f7f96efe15f811d61f059ca14f4a519371bc87ba0e940b81d2	Era regida por el propio Gobernador Intendente de Concepción.	es	different-language
484e6a519c14939fb35fdc386a8ced0e0a376ac267a311611db0fd6261d74a46	Lovitz apareció dos veces en episodios de "Friends".	es	different-language
48819ca5360e2d30ea9f99f75bb51639145cb7bdbac82abaa46a57c98323a4f6	Aviadores del Chaco", "Av.	es	grammar-or-spelling
486414f96b1623c42af9c0777baefba7c4a7a2f713c99cd6b012b5f6da19fbd1	Brooks de mala gana a su lado.	es	grammar-or-spelling
48ed578e0ae922374e81a009c02831bf1a36adbbc77822e4bf8e5679bd767ba3	They were Exeter, Lincoln, Chester, Gloucester, Worcester, and Canterbury.	es	different-language
48ef9a36b34ba37f2ba2ad3b23e93dc01641664e40b874c2334c466467f8c6ad	Yuki Yamazaki	es	different-language
4733b81de7426fd2f3a3e5e7257c8a55c1d98e62a0280888d27e4fe9ec57c874	Lo repite, "lib.	es	grammar-or-spelling
4782faf0c46b0a369872cc56d20a5c1bfd36749272d56c72f8e2d38d8a5eeff1	Los estudios de la escuela primaria, los concluyó en la ciudad de Fier.	es	grammar-or-spelling
46a4a18b7d5ae140697eb4a25efe80d7f0a777d530fbc919ffe5aeb1d463391d	Los pertenecieron a la suaba Casa de Zähringen.	es	grammar-or-spelling
4859ebf3edf6456edc10c005b971596865d4fe51165127ae83ba6514c70dfd3a	La segunda mitad de es citada por algunos de los primeros escritores cristianos.	es	grammar-or-spelling
48c224937f04e6b6348e205ae04caa0e370b66950ad7d632d1777adb65d81c92	Este ataque es detenido por Curtis Manning.	es	grammar-or-spelling
48e63ab853c2a3f2bd8a8d44279b45a79457ae755f12fa3a51a04b0a43cbe224	Roosevelt hasta finalizar en Plaza Acevedo	es	grammar-or-spelling
47e4acfde650bdcc6070c5009ff73ff22964f750da8c507e382eac823e51d4e9	La más importante es "Al-lah", q.	es	grammar-or-spelling
48cebed8b25a88e667fad6b2ef0a5324c82bd7ed0606fa0f4edc7c41ecabe27d	Poseía un inquebrantable sentido del deber.	es	grammar-or-spelling
49005ad93952cf31bc0628edc927f2d855c0def4bc7b92fc9e66d46e91781452	Fue probablemente las huellas de terópodos pequeños.	es	grammar-or-spelling
4901c1ea0aaa7e2ed73310bf1a402b82ea0b70ab5046cf1b5146945e127c0904	La "facilitación" es la acción de intervenir en para buscar la resolución de conflictos.	es	grammar-or-spelling
48fe7f4bda5ba0a82083b7449b5f363fdc13bd37d4b1b53250e25c80ecd34f51	Y es profesor asociado adjunto de Botánica en la Universidad de Columbia.	es	grammar-or-spelling
488c4866b5f8b78df87f3369d018f987a6662208ff42db54a6820aa467d596b6	Los siguientes son algunos de las personas pertenecientes al reino de Rhovanion.	es	grammar-or-spelling
48aaa082378028c3c24f61aa186d513ed5c28ab8a44054070698f4770418b085	Otros destinos son: Tver, Vólogda, Nizhny Nóvgorod, Kírov, Ekaterimburgo y Rostov.	es	different-language
48972f29663378541c81d8ec548ae0ff0fda488f9619aba61b88d51d10ce50d3	El programa de televisión incluye contenido mediático preparado y actuaciones grabadas en vivo.	es	grammar-or-spelling
4905e6622c48ad25e00c9ae5804da68f08fdf9137cbcda8125469b639c4dc179	Gestiona escuelas públicas en Montgomery y otros comunidades en el Condado de Montgomery.	es	grammar-or-spelling
491e603b26f846d72a21221c1b1fd1bd4f728f2e26552af8c70f0bfca460a68f	Final Lap	es	different-language
490ca431c7427c59863a080da60c716c8bd49d6e5e682594d190a863f09dd54d	La presencia castellana se explica porque cobraba parias del musulmán.	es	grammar-or-spelling
48f2f89f109195e06d8aca7637dc12852af2be885b138821efb298231562e59e	Ramón V. Sosa fue un militar mexicano que participó en la Revolución mexicana.	es	grammar-or-spelling
4919b535b4caa19e28ca1412c95abe79c98f5327c33dc5ba736c91baeeedf50f	John D. Rockefeller Jr.	es	different-language
49146a47fc32774597096494da2c79af0b786fcb1fc9d7620b399db0f25dcacd	Es hermano menor del jugador Iván Amaya.	es	grammar-or-spelling
48a84826a313d4fdfb8c4fcb49b76a8c81d010938fdfa59881d8689268fcee9a	Su marido devino secretario del rey, y Mme.	es	grammar-or-spelling
491671cb7df76ca24fd3815011c5169cce49a018ebd3642830f5cdb47245bea3	I say 'Come closer' and draw them to me.	es	different-language
481298d2db5ebaf11ab88e021120ac035a5c87297335eb437a3c32819fb8e3e6	Se graduó de de la Overton High School.	es	grammar-or-spelling
4937e26ef53e35031bb755b59f919666e2f84b69d256835876f27281cab18bea	When You Gonna Learn?	es	different-language
497df4223a87db3d6b0fc64d6eb6b770fc4d01b4e5c747821cd12b01fe7c58dd	Esta modalidad vuelve al Jugador Momentáneamente Mas Poderoso, resistente y Veloz durante una Partida.	es	grammar-or-spelling
48edee2bbe7514371277aea1995f4b9075e425f8a88fe6f34ba2626f2194cea5	En este aspecto fue precursor de maestros franceses como Jacques-Louis David e Ingres.	es	difficult-pronounce
4904d38a83c956e2cd0add37a31ab68482b6401c45244ccfc7ed4b24ca597e86	El campeón fue Kashiwa Reysol, tras vencer en la final a Kashima Antlers.	es	difficult-pronounce
48da7ff60f0cf78b05a3185cc7079ffc7e9addadcf54ae4da2f6415d0b16de1f	Takayuki Mae	es	different-language
49769c518aa72cb823f80370816cc1004ca65473151d28c3852c3467a3c01b01	En el Mar de Uwa se practica la acuicultura, especialmente de y perlas.	es	grammar-or-spelling
49769c518aa72cb823f80370816cc1004ca65473151d28c3852c3467a3c01b01	En el Mar de Uwa se practica la acuicultura, especialmente de y perlas.	es	de y perlas esta mal escrito 
49c19d76232a7675b821d0f90c50598459f84ebba345df26d23a4a4840f467d7	Who has the Biggest Brain?	es	different-language
4937e26ef53e35031bb755b59f919666e2f84b69d256835876f27281cab18bea	When You Gonna Learn?	es	different-language
4994d7467601c64912ca2ec81ebe2d8d92961db3abbb20b4809cec3b93513fb7	Dean fue conocido por liderar el equipo de St.	es	grammar-or-spelling
49ad91588ba0f280ad664f6798072aef959a27aeaa16e201325fd7ac50c8a546	El riff de sintetizador es un homenaje a I Will Survive de Gloria Gaynor.	es	grammar-or-spelling
481298d2db5ebaf11ab88e021120ac035a5c87297335eb437a3c32819fb8e3e6	Se graduó de de la Overton High School.	es	grammar-or-spelling
48805ed82007022792dec18a377247f20bba6b06ba9b973f5ac3990c5ff4fced	El carácter い proviene del kanji 以, mientras que イ proviene de 伊.	es	grammar-or-spelling
498ba8eff999276bb22c001f662180d2ce0e80c7a4b7a8682c10b710ac0ff38a	A Frontera se puede arribar por carretera, mar y vía fluvial.	es	grammar-or-spelling
49d0db646b3a67ad29b6d5c75df2d3f58907093d54b66bf74a4872d1287890f8	Top Chart	es	different-language
49e9eda88d12c75183bb22f865c1fb092fe9d8b946c1d5c47220543686ad76f4	Home Out Places.	es	different-language
49f32a9abb805c8b3870fe518f30b36e8ba35c8bb0806ff6b43b159eb92ed50d	Un puente levadizo conectaba la torre con el adarve en las muralla.	es	grammar-or-spelling
49fb9ee563906f922782ed17c37fca76622c618271c7fe6d28a87e930584751a	Lya le responde que ella solamente oculto el arma, no la disparó.	es	grammar-or-spelling
4a106651723502c1b3e76645a99fa6b1d959cc2225b0762cec2106293e8513c8	Orinoquia Air Services c.a.	es	different-language
49af6b3f6cdc30246098a61229dfd5a38dbc3d31158a860aa988fc7951fd1c7a	Bernard Project.	es	different-language
49e848ef926bc641697c37d1f03797785cf76173bbdd906536bca64b7b3d0be9	El siguiente diagrama muestra a las localidades en un radio de de Blenheim.	es	grammar-or-spelling
49efe2632e433e3793e385b9af8bfdff82eb32cfbd546a3d12efcfe06678dcde	Time flies!	es	different-language
49ee5abaa4a0d4a39fe2abe06f4e59d14b1347eba2869499c53e357fee1254e1	Staatskapelle Halle, dir.	es	different-language
4a208909f943d7e4cb8dfe8f9ac40a95e9a68f262aa256232d889284d30cfe31	Los peones en la columna e son peones doblados y aislados.	es	grammar-or-spelling
1a0ab7056dbfe0610ff434ca820d0f7ee9528235e6f2fd2945bc6b102db99a24	Administraci	es	grammar-or-spelling
035e301bcb9aa127945b343e6f215c1d67dd0cde6cce10da1c26fa4adb41c799	Y si quieren aprender alguna cosa, pregunten en casa á sus maridos;	es	grammar-or-spelling
013dcb98c29c8511efd421d2a7ce54aeb15e136c9328e8623b3c3dc0618a9913	Y todo el pueblo le vió andar y alabar á Dios.	es	grammar-or-spelling
04717464874c1cc489b85f3d89607ba34bb4e54523a291a3ac9191254ee0a268	Todo hombre cuerdo obra con sabiduría: Mas el necio manifestará necedad.	es	difficult-pronounce
00449592a84690c363feb4bd04e147f9484fce0b0cd581e9e2df654925eb7b54	¿Pecaremos, porque no estamos bajo de la ley, sino bajo de la gracia?	es	difficult-pronounce
4d5f22f01fa4a8a446e77a593a97c4f4b7de782aa96514e7bd8344dfe7b4a065	el modo gr	es	grammar-or-spelling
20c71cd560312cd0e57edcfb64136b2cb0d09bf972ce796cf99c2e5c7a88ed66		es	grammar-or-spelling
49ffdf5ccc4476c937857038073406577db9dfbb6df4b33465e8e77b2f831b76	La ec.	es	grammar-or-spelling
49d0db646b3a67ad29b6d5c75df2d3f58907093d54b66bf74a4872d1287890f8	Top Chart	es	grammar-or-spelling
49d0db646b3a67ad29b6d5c75df2d3f58907093d54b66bf74a4872d1287890f8	Top Chart	es	different-language
4a41817f36bf17522a89249bcde78109a4d1694babd2da45d973b3972ade7635	Heil Honey, I'm Home!	es	different-language
40b6465da92a73e7b2f486acf265dc5f951c1b31c58ad67c59bdfe29f5deaffa		es	grammar-or-spelling
49fd7d28b117308519f39dd208bc4621d7c0d30f2cdb7dffce3a864097c68b93	Petersburg State Symphony Orchestra of Mussorgsky Theatre.	es	different-language
0140dcd5db8b45600ae759068a49fd9cfcbdc0b942ee1cadc6d745697f541990	Señor, ¿no sembraste buena simiente en tu campo? ¿de dónde, pues, tiene cizaña?	es	difficult-pronounce
4a45828259787c5e0942d20e9e71bafaf2337870a3871d8a1f1ed57362ba6675	Notre Dame"	es	different-language
01abc0bdeaa8bb1d743d23e0254ad67ee47b767d0100bdc75bd421972e225727	humilláronse, y adoraron á Jehová inclinados á tierra.	es	grammar-or-spelling
a561f79d1b65a03621597cd606eb3d4f3e8c3b4ebea755d54e8cab6f5f0e30a5		es	No hay nada escrito
49a85a78c62cf562f534cfb6ea9a135cf7fb2a457c458b8207d03ef051066b99	La estructura ósea es fuerte pero no pesado.	es	grammar-or-spelling
260e9f38c885f24b89bb2740e0a69cd82bb558a0e421b2015c4a10bc9d8c0b65	esta cuenta se llamar	es	grammar-or-spelling
02ce71c4200352b68eb9bfa4c85f54fb1c7bd16bac65330725e06b2ecffb7017	primicias de los que durmieron es hecho.	es	grammar-or-spelling
4a340bcf356fbd8c2786fb41d0203717c9d89811018d1357ffc1b732a2e6039c	La comunicación entre las planta baja y alta se realiza mediante una escalera.	es	grammar-or-spelling
20c71cd560312cd0e57edcfb64136b2cb0d09bf972ce796cf99c2e5c7a88ed66		es	no hay frase a leer
4a4c02a27b0a667db1cecf725e75c68e8a22ee66c0ce4455a87f4d73b2e9600e	El museo expone sus los barcos de pesca, redes, herramientas y otros accesorios.	es	grammar-or-spelling
48aaa082378028c3c24f61aa186d513ed5c28ab8a44054070698f4770418b085	Otros destinos son: Tver, Vólogda, Nizhny Nóvgorod, Kírov, Ekaterimburgo y Rostov.	es	difficult-pronounce
4a57bebfe56296daa0fa21a411c20f104a06ffc812b14e8fe38e8a022cf2ca2a	Fue nombrado Nordenskiöld en honor al explorador sueco Adolf Erik Nordenskjöld.	es	difficult-pronounce
40b6465da92a73e7b2f486acf265dc5f951c1b31c58ad67c59bdfe29f5deaffa		es	no hay frase para leer


4a340bcf356fbd8c2786fb41d0203717c9d89811018d1357ffc1b732a2e6039c	La comunicación entre las planta baja y alta se realiza mediante una escalera.	es	grammar-or-spelling
49e848ef926bc641697c37d1f03797785cf76173bbdd906536bca64b7b3d0be9	El siguiente diagrama muestra a las localidades en un radio de de Blenheim.	es	grammar-or-spelling
4a6aeb87bab39ab87c6c185419e40a44eebe197a8abb513da5951acee30f6ae2	Su primer gran triunfo sería contra Mr.	es	grammar-or-spelling
4a61349bf971dcfbcc7167aeaa96c37f5fd0c3e76f0a1827b785d2bd1518e751	Bell narra esta historia en una entrevista en el blog de Jimmy Eat World.	es	different-language
4a39be9b57e34273950a3bf3d72f4c3b0e81e8b558a0ffef3980682517107e62	Este continuó en el cargo de ministro-presidente, pero sin una mayoría en el Landtag.	es	difficult-pronounce
4976ce0f0a05cc06fc28af08ec8fa5c0621a4b3b7bee790ffaf7a605c4b9a3ec	Crisis Force	es	different-language
481298d2db5ebaf11ab88e021120ac035a5c87297335eb437a3c32819fb8e3e6	Se graduó de de la Overton High School.	es	grammar-or-spelling
49ffdf5ccc4476c937857038073406577db9dfbb6df4b33465e8e77b2f831b76	La ec.	es	grammar-or-spelling
4a521c85791fa07c240e1d837cc780b39af69fa0df39de0fbdbb7f1e2435d3a8	Las espinas dorsales están comprimida lateralmente con los bordes anteriores y posteriores afilados.	es	grammar-or-spelling
40b6465da92a73e7b2f486acf265dc5f951c1b31c58ad67c59bdfe29f5deaffa		es	no hay nada
4a7ee2ef99de12f45f92f60c65ef06734791431927ecdd06fa0ed613c8a1d53b	La Bandera del Municipio de Nilo se adopta mediante Decreto No.	es	grammar-or-spelling
4a45c48b3770eb42075fbe4c5e1b0703ef430fb179279c1cec640f0338542a7f	Universelle Rev.	es	different-language
4a45c48b3770eb42075fbe4c5e1b0703ef430fb179279c1cec640f0338542a7f	Universelle Rev.	es	grammar-or-spelling
0265faa62dcd1a7d21cb5474d5bdd3f6547432b132deda33b4d2d632d8604763	De la luz será lanzado á las tinieblas, Y echado fuera del mundo.	es	grammar-or-spelling
4a397880e7773157786ddf796c0ce51ce6d5e5815e5553167a4367656deeb804	Animal Diversity Web.	es	different-language
4a6c877c84d5ff199930bf6a58d3822e3630d3a713fa976030efef4185e66292	El número de spp.	es	grammar-or-spelling
0327ceb277714b22be14c82484f1755eff9f7d1cb62c590f90c63a52fa51603d	Y respondiendo Satán á Jehová, dijo: ¿Teme Job á Dios de balde?	es	offensive-language
4a4c02a27b0a667db1cecf725e75c68e8a22ee66c0ce4455a87f4d73b2e9600e	El museo expone sus los barcos de pesca, redes, herramientas y otros accesorios.	es	grammar-or-spelling
01abc0bdeaa8bb1d743d23e0254ad67ee47b767d0100bdc75bd421972e225727	humilláronse, y adoraron á Jehová inclinados á tierra.	es	grammar-or-spelling
01abc0bdeaa8bb1d743d23e0254ad67ee47b767d0100bdc75bd421972e225727	humilláronse, y adoraron á Jehová inclinados á tierra.	es	offensive-language
4a916e248046a7d5ec1849fb130f1f1c4a17987adb10812c0dd8bd4624daca06	Tras la renuncia de Demi Lovato, So Random!	es	grammar-or-spelling
006e4edef35a41f7d7d41aac561aec7461c265f15a73236f760b04fc4efecf65	Fué hecho el primer hombre Adam en ánima viviente;	es	offensive-language
006e4edef35a41f7d7d41aac561aec7461c265f15a73236f760b04fc4efecf65	Fué hecho el primer hombre Adam en ánima viviente;	es	difficult-pronounce
4ac27c85e19119d34cc66eb9739a017738fc21cb0597b8a16b96d4bf4cbdc9f8	Incluye Boulevard Atlántico.	es	different-language
4ac27c85e19119d34cc66eb9739a017738fc21cb0597b8a16b96d4bf4cbdc9f8	Incluye Boulevard Atlántico.	es	difficult-pronounce
4ac7dbbd79763a5564d6dd4062ea4be9b7e2fde8a56aedc836293daca0a23a00	Otros faraones, como Hatshepsut llevaban el jat, para determinados rituales.	es	difficult-pronounce
4a90d2d13aad0a8b25c89cdcc4c4c10c0235714ac7fffa848df1980f4f7dc245	Ko ko mo Beach Boys	es	different-language
4aa5d55bdc3f948e2ced00c7affeef904d2c3fa7a0d4747ec4526ed0712e297f	Es un producto tóxico si de ingiere o se inhala.	es	grammar-or-spelling
4ab4fdc79a8452f2ee00258347fa69714a211a15cfbb653219e7a30e27a2282c	Son diversos los factores que podrían afectan la severidad de la inercia del sueño.	es	grammar-or-spelling
06c6a6307077d46c398586e2c1d6327bbc5b54639ea812d8e76933e8dc8ab97f	Y le he presentado á tus discípulos, y no le han podido sanar.	es	grammar-or-spelling
06c6a6307077d46c398586e2c1d6327bbc5b54639ea812d8e76933e8dc8ab97f	Y le he presentado á tus discípulos, y no le han podido sanar.	es	difficult-pronounce
06c6a6307077d46c398586e2c1d6327bbc5b54639ea812d8e76933e8dc8ab97f	Y le he presentado á tus discípulos, y no le han podido sanar.	es	offensive-language
4aad8a8f124e70dbe98b14f3f44555ac89992b2f7cc8eb86577cc5e0a41893e9	Dr Evil: Talk to the hand.	es	grammar-or-spelling
4aad8a8f124e70dbe98b14f3f44555ac89992b2f7cc8eb86577cc5e0a41893e9	Dr Evil: Talk to the hand.	es	different-language
066fd9278814c2fb6574a1d29457a45b20c2e1d79cf037d9b76fc085c5cb5d76	¿ó á vosotros solos ha llegado?	es	different-language
0770258938436f2b1afb02023b7d28b51d5ba622e4896d574219231e6581be6a	Y el que quisiere entre vosotros ser el primero, será vuestro siervo:	es	offensive-language
0770258938436f2b1afb02023b7d28b51d5ba622e4896d574219231e6581be6a	Y el que quisiere entre vosotros ser el primero, será vuestro siervo:	es	grammar-or-spelling
0770258938436f2b1afb02023b7d28b51d5ba622e4896d574219231e6581be6a	Y el que quisiere entre vosotros ser el primero, será vuestro siervo:	es	difficult-pronounce
4a9775384398b566a0496bcc46e8de259ed999b644b6a963bb8c6dbfd1fd1b1a	Res., Harbin; Fl.	es	grammar-or-spelling
4a9775384398b566a0496bcc46e8de259ed999b644b6a963bb8c6dbfd1fd1b1a	Res., Harbin; Fl.	es	difficult-pronounce
0697de8098b0859db4faea878fa9e9b938c30a91ca48e3d3116afa4a661fe7ae	Y que fué sepultado, y que resucitó al tercer día, conforme á las Escrituras;	es	offensive-language
07b86c19aae269f8a3ab36f5c5f3f897cf1644c6ac87f5e4e697d8aab10ce710	comieron, y hartáronse, y engrosáronse, y deleitáronse en tu grande bondad.	es	offensive-language
07b86c19aae269f8a3ab36f5c5f3f897cf1644c6ac87f5e4e697d8aab10ce710	comieron, y hartáronse, y engrosáronse, y deleitáronse en tu grande bondad.	es	difficult-pronounce
4af2283a26d609c96fb5ebbd3026bdd762171ac2477ac090e8148b324dadc439	La ejemplares de aves son de especial importancia.	es	grammar-or-spelling
05261602bb4f2290a2998d9a6e2146fd4a8608657a476ed68e67ffa07e7c6938	Y díjoles: ¿Qué pláticas son estas que tratáis entre vosotros andando, y estáis tristes?	es	difficult-pronounce
05261602bb4f2290a2998d9a6e2146fd4a8608657a476ed68e67ffa07e7c6938	Y díjoles: ¿Qué pláticas son estas que tratáis entre vosotros andando, y estáis tristes?	es	offensive-language
05261602bb4f2290a2998d9a6e2146fd4a8608657a476ed68e67ffa07e7c6938	Y díjoles: ¿Qué pláticas son estas que tratáis entre vosotros andando, y estáis tristes?	es	grammar-or-spelling
4b1914885c3397e5ef54cb3bc43fe09a694c048e3953d914b1dd0ce6cc9ddf85	Looney Tunes Collector: Martian Alert!	es	different-language
4aec093693f7c65f9ff198d00d33df700310469f37195ebfe14148c71895d80d	La sra.	es	grammar-or-spelling
4b08122d8590bf56201a0d42799fc1acd321ec778f98350a054c411fd49c4a3d	Ahí, el continuó como programador de sonido para Sakuraba.	es	grammar-or-spelling
4ab75cb97d70816da1a284ad4251a83bc9b72a97ca567d6365f3f2b05f2935b0	Ca, Ge, Se, Zr, Mo, Cd, Xe, Xe, Te, Te, Nd y Gd.	es	la frase no tiene sentido

0e216ea720cc358285fc4127d5cff52a40febbcde3be39990a6793209aa2dc8b	Como vosotros lo sabéis, lo sé yo; No soy menos que vosotros.	es	Lenguaje arcaico. Ha copiado muchas frases de la Biblia que no son nada naturales ni conversacionales.
0f350fb54996de9506cf83b80fff05d4f15e59dbd0a661f147db266dde700001	Si todavía tiene síntomas después del tratamiento, consulte de nuevo a su médico.•	es	grammar-or-spelling
4b74cce7b24df3acd71e92cafcd6c8b7a8e59ad86898b9e9ac6788bf89ea44f0	De las siete Universidades noruegas, la de Tromsø es la cuarta más grande.	es	grammar-or-spelling
4b86d87cffdf72493bd1a4e5180a061aac9b7af4f89be02727931e0c0aa8dc79	devolvértela a la salida	es	grammar-or-spelling
06e7206ca63fbb20ca1b676c1254fd23c786ec5b1d960afb6f3e9920161ede67	Puso mis pies en el cepo, Y guardó todas mis sendas.	es	difficult-pronounce
4b2f3aa070f75bef2b68478fd51adbc8cd488c483febb60b094586281787622e	Situada sobre la cresta sur del vallejo por el que desciende el camino empedrado.	es	difficult-pronounce
4b7bacbe7ef2139fc6e7032cb927117811d5856e12b6d768a90e6c3b9650d550	Este aeropuerto fue primeramente una pista de grama.	es	difficult-pronounce
4b875e0d7eb68d40c7e396cca741549311667fc5a911b60a645faeb05c2238ab	Su trabajo en el cultivo de tejidos se convirtió en una obra muy influyente.	es	Poco natural.
4b91527cdf3cf0ba2b76776045034fa247842f403ccea2b5b11d4df7659aaba4	Exceptuando el guardabosques acollarado, muestran muy poco, o ningún, dimorfismo sexual.	es	difficult-pronounce
4b89b58d0af23479e44802f1fa5ffcf546b33fe6f7914e20c3a039fe38db8123	Además del impacto de extinción serio por parte de las spp.	es	grammar-or-spelling
0c77a35de4adf19337434ccde5d9e06f12ceeb2e4ee7adf62f898c4e7a4e33ea	Las palabras del chismoso parecen blandas, Y descienden hasta lo íntimo del vientre.	es	grammar-or-spelling
4b5aea5cea22de92b73f5787631f46d372a109bc5b040d75a397fce9cb4b83a2	Su padre es de origen fiyiano y su madre es de origen camboyano.	es	difficult-pronounce
0cc1f7a1800d160ddca3641b7bb8d1b9cc577b3fedc418072c095903b78f29ff	El alma del que trabaja, trabaja para sí; Porque su boca le constriñe.	es	difficult-pronounce
4b12f0a50360abf50329d398166de2e808703ed158137fd8037ad75917544c80	Por supuesto, los dos protagonistas son las opciones.	es	Dificil de entender o poco natural.
4b7c0eadc02d1ead0dc5ee471262436ff2d1eadf817986e7220a2dd0e9ff92b4	En los tres el cuerpo que los engloba tiene remate superior triangular.	es	grammar-or-spelling
4b803d67d614a6d6a794b288315b41d811f31346660edab9a8d932fbcd45b104	No obstante ha sobrevivido con fuerza.	es	grammar-or-spelling
4b4343677cfcd9347e3c65c181a6a55bc4a63fdd369dba49c57c45cfebd130ed	Se encuentra en el macizo de Laurentides, parte del Escudo de Canadá.	es	difficult-pronounce
0d726f0ee6d5a0462cff74b052cd43516d89d5c462ad3ae8c47e1c0e5c6270c0	mas el que siembra para el Espíritu, del Espíritu segará vida eterna.	es	grammar-or-spelling
4b5f7be38c4d6d5ba1fd4dbcfca56caed42ad8519bc71b4438c70bcbb311e0a5	Amigos de Welles, en particular, Peter Bogdanovich, ha criticado esta tesis.	es	difficult-pronounce
4b98001d5023af94679e91b2030949d94f456bb2e751c0abb0cede142eab48d1	Se destacó especialmente con sport prototipos como piloto de Dyson Racing.	es	grammar-or-spelling
4b53a30afea701d405f0745ada27dc62dfd0350561295eed969a29f8781921bf	Él se levantó contra el tiránico Al-Ḥurr ibn 'Abd al-Raḥman, gobernador de España.	es	difficult-pronounce
06ed60a68a28868cd8175aa28267ca5e434e811418c6298c263140f0ee5bd63c	Como suele hablar cualquiera de las mujeres fatuas, has hablado.	es	Dificil de entender o poco natural.
0d6a48ae82e5bd51521224855291a0a70aeca3e8c5489196fac2194c6f715017	¿Qué pues digo? ¿Que el ídolo es algo?	es	Dificil de entender o poco natural.
0a5850223be4e42c62ff39d2e2abcf163425bfd25b460cbd26863b143c7ce31d	Syndicate	es	different-language
4b88f7ec2f03d7311c2db74748c424090e036c3eb9eebfaefdc94b0dfb07aac7	La mayor parte de las flores visitadas se encuentran en zonas cercanas al suelo.	es	Dificil de entender o poco natural.
4b5df114aa945638ae1bf3baf8be82e3cdbc6e45d8ea4bea8a181ceb08859fd3	Es probable que ningún vehículo sobrevivió a la guerra.	es	grammar-or-spelling
4b9872467a2f1b01b46be2508130e5da816156990db7b41002031f89ffb967b6	Con el crecimiento del Estado se establece normas y leyes en el área tributaria.	es	grammar-or-spelling
4b38a63c1563d22472c9cb763b4d24cf4928b6b58505584388ebff67085d8de7	El Madrid está en la necesidad de eso.	es	Dificil de entender o poco natural.
4b94a4a288159d097cc08a7c70b525b16e0f9e294cd795d33f418d98cd72fbc1	La decisión se basó, principalmente por cuestiones económicas.	es	grammar-or-spelling
